region,R,mydate
Romania,1.1951414,26jul2020
Romania,1.1725142,27jul2020
Romania,1.1502389,28jul2020
Romania,1.1290505,29jul2020
Romania,1.1071705,30jul2020
Romania,1.0859135,31jul2020
Romania,1.0658418,01aug2020
Romania,1.0474296,02aug2020
Romania,1.0315039,03aug2020
Romania,1.0183182,04aug2020
Romania,1.0083171,05aug2020
Romania,1.0027506,06aug2020
Romania,.99857628,07aug2020
Romania,.99549752,08aug2020
Romania,.99449098,09aug2020
Romania,.99392653,10aug2020
Romania,.99468231,11aug2020
Romania,.99558896,12aug2020
Romania,.99805713,13aug2020
Romania,1.0039458,14aug2020
Romania,1.0110346,15aug2020
Romania,1.0180774,16aug2020
Romania,1.0243386,17aug2020
Romania,1.0267754,18aug2020
Romania,1.025196,19aug2020
Romania,1.0188333,20aug2020
Romania,1.0097554,21aug2020
Romania,1.0021188,22aug2020
Romania,.99395502,23aug2020
Romania,.98641354,24aug2020
Romania,.97852856,25aug2020
Romania,.97029871,26aug2020
Romania,.96305656,27aug2020
Romania,.95754158,28aug2020
Romania,.95116663,29aug2020
Romania,.94539744,30aug2020
Romania,.94045275,31aug2020
Romania,.9382599,01sep2020
Romania,.94069797,02sep2020
Romania,.94668472,03sep2020
Romania,.95271152,04sep2020
Romania,.96194428,05sep2020
Romania,.97612679,06sep2020
Romania,.99342394,07sep2020
Romania,1.0118167,08sep2020
Romania,1.0299354,09sep2020
Romania,1.0452197,10sep2020
Romania,1.0601616,11sep2020
Romania,1.0744798,12sep2020
Romania,1.0833806,13sep2020
Romania,1.0898658,14sep2020
Romania,1.0975606,15sep2020
Romania,1.105872,16sep2020
Romania,1.11501,17sep2020
Romania,1.1234683,18sep2020
Romania,1.1305231,19sep2020
Romania,1.1389127,20sep2020
Romania,1.1469477,21sep2020
Romania,1.1566547,22sep2020
Romania,1.1670256,23sep2020
Romania,1.1787586,24sep2020
Romania,1.1908346,25sep2020
Romania,1.1996818,26sep2020
Romania,1.2036736,27sep2020
Romania,1.2039087,28sep2020
SF Bay Area,,26jan2020
SF Bay Area,,27jan2020
SF Bay Area,,28jan2020
SF Bay Area,,29jan2020
SF Bay Area,,30jan2020
SF Bay Area,,31jan2020
SF Bay Area,,01feb2020
SF Bay Area,,02feb2020
SF Bay Area,,03feb2020
SF Bay Area,,04feb2020
SF Bay Area,,05feb2020
SF Bay Area,,06feb2020
SF Bay Area,,07feb2020
SF Bay Area,,08feb2020
SF Bay Area,,09feb2020
SF Bay Area,,10feb2020
SF Bay Area,,11feb2020
SF Bay Area,,12feb2020
SF Bay Area,,13feb2020
SF Bay Area,,14feb2020
SF Bay Area,,15feb2020
SF Bay Area,,16feb2020
SF Bay Area,,17feb2020
SF Bay Area,,18feb2020
SF Bay Area,,19feb2020
SF Bay Area,,20feb2020
SF Bay Area,,21feb2020
SF Bay Area,,22feb2020
SF Bay Area,,23feb2020
SF Bay Area,,24feb2020
SF Bay Area,,25feb2020
SF Bay Area,,26feb2020
SF Bay Area,,27feb2020
SF Bay Area,,28feb2020
SF Bay Area,,29feb2020
SF Bay Area,,01mar2020
SF Bay Area,,02mar2020
SF Bay Area,,03mar2020
SF Bay Area,,04mar2020
SF Bay Area,,05mar2020
SF Bay Area,,06mar2020
SF Bay Area,,07mar2020
SF Bay Area,,08mar2020
SF Bay Area,,09mar2020
SF Bay Area,,10mar2020
SF Bay Area,,11mar2020
SF Bay Area,,12mar2020
SF Bay Area,,13mar2020
SF Bay Area,,14mar2020
SF Bay Area,,15mar2020
SF Bay Area,,16mar2020
SF Bay Area,,17mar2020
SF Bay Area,,18mar2020
SF Bay Area,,19mar2020
SF Bay Area,,20mar2020
SF Bay Area,,21mar2020
SF Bay Area,,22mar2020
SF Bay Area,,23mar2020
SF Bay Area,1.156106,24mar2020
SF Bay Area,1.1336983,25mar2020
SF Bay Area,1.1182277,26mar2020
SF Bay Area,1.1099104,27mar2020
SF Bay Area,1.1024917,28mar2020
SF Bay Area,1.0977669,29mar2020
SF Bay Area,1.1002185,30mar2020
SF Bay Area,1.1055733,31mar2020
SF Bay Area,1.1108015,01apr2020
SF Bay Area,1.1116968,02apr2020
SF Bay Area,1.1148332,03apr2020
SF Bay Area,1.1221373,04apr2020
SF Bay Area,1.1252722,05apr2020
SF Bay Area,1.1215758,06apr2020
SF Bay Area,1.1106397,07apr2020
SF Bay Area,1.0920268,08apr2020
SF Bay Area,1.0714165,09apr2020
SF Bay Area,1.0308257,10apr2020
SF Bay Area,.98363829,11apr2020
SF Bay Area,.94255257,12apr2020
SF Bay Area,.90865695,13apr2020
SF Bay Area,.87655342,14apr2020
SF Bay Area,.84457731,15apr2020
SF Bay Area,.81551343,16apr2020
SF Bay Area,.79103559,17apr2020
SF Bay Area,.77380508,18apr2020
SF Bay Area,.75371087,19apr2020
SF Bay Area,.73055619,20apr2020
SF Bay Area,.71296668,21apr2020
SF Bay Area,.70905274,22apr2020
SF Bay Area,.70471013,23apr2020
SF Bay Area,.72187346,24apr2020
SF Bay Area,.73562372,25apr2020
SF Bay Area,.75342351,26apr2020
SF Bay Area,.77812302,27apr2020
SF Bay Area,.80282456,28apr2020
SF Bay Area,.82021242,29apr2020
SF Bay Area,.83707798,30apr2020
SF Bay Area,.85570049,01may2020
SF Bay Area,.88630289,02may2020
SF Bay Area,.91378808,03may2020
SF Bay Area,.92931914,04may2020
SF Bay Area,.93824399,05may2020
SF Bay Area,.93944329,06may2020
SF Bay Area,.93166584,07may2020
SF Bay Area,.91607904,08may2020
SF Bay Area,.88568473,09may2020
SF Bay Area,.85407561,10may2020
SF Bay Area,.82628858,11may2020
SF Bay Area,.79683858,12may2020
SF Bay Area,.76798511,13may2020
SF Bay Area,.73957765,14may2020
SF Bay Area,.71847391,15may2020
SF Bay Area,.71083921,16may2020
SF Bay Area,.7174809,17may2020
SF Bay Area,.7303654,18may2020
SF Bay Area,.76336306,19may2020
SF Bay Area,.83015794,20may2020
SF Bay Area,.94556683,21may2020
SF Bay Area,1.0768783,22may2020
SF Bay Area,1.2085791,23may2020
SF Bay Area,1.3145305,24may2020
SF Bay Area,1.39974,25may2020
SF Bay Area,1.4554112,26may2020
SF Bay Area,1.4849017,27may2020
SF Bay Area,1.4927787,28may2020
SF Bay Area,1.4742231,29may2020
SF Bay Area,1.4434298,30may2020
SF Bay Area,1.3998396,31may2020
SF Bay Area,1.3568017,01jun2020
SF Bay Area,1.3102831,02jun2020
SF Bay Area,1.2586989,03jun2020
SF Bay Area,1.2020866,04jun2020
SF Bay Area,1.1513693,05jun2020
SF Bay Area,1.1013536,06jun2020
SF Bay Area,1.0619886,07jun2020
SF Bay Area,1.0310541,08jun2020
SF Bay Area,1.0069774,09jun2020
SF Bay Area,.99407464,10jun2020
SF Bay Area,.98844522,11jun2020
SF Bay Area,.98234028,12jun2020
SF Bay Area,.97825533,13jun2020
SF Bay Area,.97545153,14jun2020
SF Bay Area,.97134954,15jun2020
SF Bay Area,.96501738,16jun2020
SF Bay Area,.9593159,17jun2020
SF Bay Area,.95958346,18jun2020
SF Bay Area,.95852566,19jun2020
SF Bay Area,.95754784,20jun2020
SF Bay Area,.96629488,21jun2020
SF Bay Area,.98195183,22jun2020
SF Bay Area,1.0050926,23jun2020
SF Bay Area,1.0320795,24jun2020
SF Bay Area,1.0626262,25jun2020
SF Bay Area,1.1001768,26jun2020
SF Bay Area,1.1421139,27jun2020
SF Bay Area,1.1720605,28jun2020
SF Bay Area,1.1871343,29jun2020
SF Bay Area,1.1940527,30jun2020
SF Bay Area,1.187341,01jul2020
SF Bay Area,1.1734505,02jul2020
SF Bay Area,1.1614094,03jul2020
SF Bay Area,1.1456238,04jul2020
SF Bay Area,1.1357247,05jul2020
SF Bay Area,1.1277298,06jul2020
SF Bay Area,1.1177281,07jul2020
SF Bay Area,1.1046278,08jul2020
SF Bay Area,1.0817237,09jul2020
SF Bay Area,1.0707257,10jul2020
SF Bay Area,1.0643679,11jul2020
SF Bay Area,1.0538843,12jul2020
SF Bay Area,1.0499657,13jul2020
SF Bay Area,1.0547907,14jul2020
SF Bay Area,1.0667707,15jul2020
SF Bay Area,1.0854025,16jul2020
SF Bay Area,1.0895996,17jul2020
SF Bay Area,1.0928062,18jul2020
SF Bay Area,1.092918,19jul2020
SF Bay Area,1.0938566,20jul2020
SF Bay Area,1.093648,21jul2020
SF Bay Area,1.0914313,22jul2020
SF Bay Area,1.0863137,23jul2020
SF Bay Area,1.0750788,24jul2020
SF Bay Area,1.0532277,25jul2020
SF Bay Area,1.0304168,26jul2020
SF Bay Area,1.0011866,27jul2020
SF Bay Area,.97065181,28jul2020
SF Bay Area,.94223726,29jul2020
SF Bay Area,.91436177,30jul2020
SF Bay Area,.89356941,31jul2020
SF Bay Area,.87500811,01aug2020
SF Bay Area,.86894661,02aug2020
SF Bay Area,.86699438,03aug2020
SF Bay Area,.87421232,04aug2020
SF Bay Area,.89024717,05aug2020
SF Bay Area,.9198671,06aug2020
SF Bay Area,.95433921,07aug2020
SF Bay Area,1.0024499,08aug2020
SF Bay Area,1.046664,09aug2020
SF Bay Area,1.0968237,10aug2020
SF Bay Area,1.1411033,11aug2020
SF Bay Area,1.1810004,12aug2020
SF Bay Area,1.2103894,13aug2020
SF Bay Area,1.2263713,14aug2020
SF Bay Area,1.2352046,15aug2020
SF Bay Area,1.2310299,16aug2020
SF Bay Area,1.2208413,17aug2020
SF Bay Area,1.2032462,18aug2020
SF Bay Area,1.1787813,19aug2020
SF Bay Area,1.1475984,20aug2020
SF Bay Area,1.1280308,21aug2020
SF Bay Area,1.1169373,22aug2020
SF Bay Area,1.1142665,23aug2020
SF Bay Area,1.1126772,24aug2020
SF Bay Area,1.1092918,25aug2020
SF Bay Area,1.1083078,26aug2020
SF Bay Area,1.1096035,27aug2020
SF Bay Area,1.0941554,28aug2020
SF Bay Area,1.071277,29aug2020
SF Bay Area,1.0587019,30aug2020
SF Bay Area,1.0527282,31aug2020
SF Bay Area,1.0595057,01sep2020
SF Bay Area,1.0725114,02sep2020
SF Bay Area,1.0903485,03sep2020
SF Bay Area,1.1129998,04sep2020
SF Bay Area,1.1261209,05sep2020
SF Bay Area,1.1068228,06sep2020
SF Bay Area,1.0752825,07sep2020
SF Bay Area,1.0268528,08sep2020
SF Bay Area,.96913332,09sep2020
SF Bay Area,.89896184,10sep2020
SF Bay Area,.83726865,11sep2020
SF Bay Area,.78571671,12sep2020
SF Bay Area,.76246393,13sep2020
SF Bay Area,.75315374,14sep2020
SF Bay Area,.76503652,15sep2020
SF Bay Area,.78889585,16sep2020
SF Bay Area,.83033174,17sep2020
SF Bay Area,.87418699,18sep2020
SF Bay Area,.91974264,19sep2020
SF Bay Area,.95398045,20sep2020
SF Bay Area,.98719263,21sep2020
SF Bay Area,1.0207059,22sep2020
SF Bay Area,1.0572604,23sep2020
SF Bay Area,1.0974268,24sep2020
SF Bay Area,1.1256734,25sep2020
SF Bay Area,1.1439073,26sep2020
SF Bay Area,1.1577166,27sep2020
SF Bay Area,1.1558393,28sep2020
San Marino,,26jan2020
San Marino,,27jan2020
San Marino,,28jan2020
San Marino,,29jan2020
San Marino,,30jan2020
San Marino,,31jan2020
San Marino,,01feb2020
San Marino,,02feb2020
San Marino,,03feb2020
San Marino,,04feb2020
San Marino,,05feb2020
San Marino,,06feb2020
San Marino,,07feb2020
San Marino,,08feb2020
San Marino,,09feb2020
San Marino,,10feb2020
San Marino,,11feb2020
San Marino,,12feb2020
San Marino,,13feb2020
San Marino,,14feb2020
San Marino,,15feb2020
San Marino,,16feb2020
San Marino,,17feb2020
San Marino,,18feb2020
San Marino,,19feb2020
San Marino,,20feb2020
San Marino,,21feb2020
San Marino,,22feb2020
San Marino,,23feb2020
San Marino,,24feb2020
San Marino,,25feb2020
San Marino,2.2553589,26feb2020
San Marino,2.1125104,27feb2020
San Marino,2.013454,28feb2020
San Marino,1.9378169,29feb2020
San Marino,1.8745171,01mar2020
San Marino,1.8171165,02mar2020
San Marino,1.7616456,03mar2020
San Marino,1.7054483,04mar2020
San Marino,1.6464959,05mar2020
San Marino,1.582929,06mar2020
San Marino,1.5126979,07mar2020
San Marino,1.4401894,08mar2020
San Marino,1.3738472,09mar2020
San Marino,1.3073827,10mar2020
San Marino,1.2351749,11mar2020
San Marino,1.1629336,12mar2020
San Marino,1.0786581,13mar2020
San Marino,.99769789,14mar2020
San Marino,.90831476,15mar2020
San Marino,.8089484,16mar2020
San Marino,.73007298,17mar2020
San Marino,.67710525,18mar2020
San Marino,.64693356,19mar2020
San Marino,.66027296,20mar2020
San Marino,.70339298,21mar2020
San Marino,.78735954,22mar2020
San Marino,.89164925,23mar2020
San Marino,.95968205,24mar2020
San Marino,.97552019,25mar2020
San Marino,.96084905,26mar2020
San Marino,.910501,27mar2020
San Marino,.81738484,28mar2020
San Marino,.72138786,29mar2020
San Marino,.62328452,30mar2020
San Marino,.54168254,31mar2020
San Marino,.49362552,01apr2020
San Marino,.45183709,02apr2020
San Marino,.45190182,03apr2020
San Marino,.53198487,04apr2020
San Marino,.63130325,05apr2020
San Marino,.74917626,06apr2020
San Marino,.85025376,07apr2020
San Marino,.9217208,08apr2020
San Marino,.95524162,09apr2020
San Marino,.908786,10apr2020
San Marino,.76977485,11apr2020
San Marino,.59778571,12apr2020
San Marino,.42799264,13apr2020
San Marino,.21860683,14apr2020
San Marino,,15apr2020
San Marino,,16apr2020
San Marino,,17apr2020
San Marino,,18apr2020
San Marino,,19apr2020
San Marino,,20apr2020
San Marino,,21apr2020
San Marino,,22apr2020
San Marino,,23apr2020
San Marino,,24apr2020
San Marino,,25apr2020
San Marino,,26apr2020
San Marino,,27apr2020
San Marino,,28apr2020
San Marino,,29apr2020
San Marino,,30apr2020
San Marino,,01may2020
San Marino,,02may2020
San Marino,,03may2020
San Marino,,04may2020
San Marino,,05may2020
San Marino,,06may2020
San Marino,,07may2020
San Marino,,08may2020
San Marino,,09may2020
San Marino,,10may2020
San Marino,,11may2020
San Marino,,12may2020
San Marino,,13may2020
San Marino,,14may2020
San Marino,,15may2020
San Marino,,16may2020
San Marino,,17may2020
San Marino,,18may2020
San Marino,,19may2020
San Marino,,20may2020
San Marino,,21may2020
San Marino,,22may2020
San Marino,,23may2020
San Marino,,24may2020
San Marino,,25may2020
San Marino,,26may2020
San Marino,,27may2020
San Marino,,28may2020
San Marino,,29may2020
San Marino,,30may2020
San Marino,,31may2020
San Marino,,01jun2020
San Marino,,02jun2020
San Marino,,03jun2020
San Marino,,04jun2020
San Marino,,05jun2020
San Marino,,06jun2020
San Marino,,07jun2020
San Marino,,08jun2020
San Marino,,09jun2020
San Marino,,10jun2020
San Marino,,11jun2020
San Marino,,12jun2020
San Marino,,13jun2020
San Marino,,14jun2020
San Marino,,15jun2020
San Marino,,16jun2020
San Marino,,17jun2020
San Marino,,18jun2020
San Marino,,19jun2020
San Marino,,20jun2020
San Marino,,21jun2020
San Marino,,22jun2020
San Marino,,23jun2020
San Marino,,24jun2020
San Marino,,25jun2020
San Marino,,26jun2020
San Marino,,27jun2020
San Marino,,28jun2020
San Marino,,29jun2020
San Marino,,30jun2020
San Marino,,01jul2020
San Marino,,02jul2020
San Marino,,03jul2020
San Marino,,04jul2020
San Marino,,05jul2020
San Marino,,06jul2020
San Marino,,07jul2020
San Marino,,08jul2020
San Marino,,09jul2020
San Marino,,10jul2020
San Marino,,11jul2020
San Marino,,12jul2020
San Marino,,13jul2020
San Marino,,14jul2020
San Marino,,15jul2020
San Marino,,16jul2020
San Marino,,17jul2020
San Marino,,18jul2020
San Marino,,19jul2020
San Marino,,20jul2020
San Marino,,21jul2020
San Marino,,22jul2020
San Marino,,23jul2020
San Marino,,24jul2020
San Marino,,25jul2020
San Marino,,26jul2020
San Marino,,27jul2020
San Marino,,28jul2020
San Marino,,29jul2020
San Marino,,30jul2020
San Marino,,31jul2020
San Marino,,01aug2020
San Marino,,02aug2020
San Marino,,03aug2020
San Marino,,04aug2020
San Marino,,05aug2020
San Marino,,06aug2020
San Marino,,07aug2020
San Marino,,08aug2020
San Marino,,09aug2020
San Marino,,10aug2020
San Marino,,11aug2020
San Marino,,12aug2020
San Marino,,13aug2020
San Marino,,14aug2020
San Marino,,15aug2020
San Marino,,16aug2020
San Marino,,17aug2020
San Marino,,18aug2020
San Marino,,19aug2020
San Marino,,20aug2020
San Marino,,21aug2020
San Marino,,22aug2020
San Marino,,23aug2020
San Marino,,24aug2020
San Marino,,25aug2020
San Marino,,26aug2020
San Marino,,27aug2020
San Marino,,28aug2020
San Marino,,29aug2020
San Marino,,30aug2020
San Marino,,31aug2020
San Marino,,01sep2020
San Marino,,02sep2020
San Marino,,03sep2020
San Marino,,04sep2020
San Marino,,05sep2020
San Marino,,06sep2020
San Marino,,07sep2020
San Marino,,08sep2020
San Marino,,09sep2020
San Marino,,10sep2020
San Marino,,11sep2020
San Marino,,12sep2020
San Marino,,13sep2020
San Marino,,14sep2020
San Marino,,15sep2020
San Marino,,16sep2020
San Marino,,17sep2020
San Marino,,18sep2020
San Marino,,19sep2020
San Marino,,20sep2020
San Marino,,21sep2020
San Marino,,22sep2020
San Marino,,23sep2020
San Marino,,24sep2020
San Marino,,25sep2020
San Marino,,26sep2020
San Marino,,27sep2020
San Marino,,28sep2020
Sao Tome and Principe,,26jan2020
Sao Tome and Principe,,27jan2020
Sao Tome and Principe,,28jan2020
Sao Tome and Principe,,29jan2020
Sao Tome and Principe,,30jan2020
Sao Tome and Principe,,31jan2020
Sao Tome and Principe,,01feb2020
Sao Tome and Principe,,02feb2020
Sao Tome and Principe,,03feb2020
Sao Tome and Principe,,04feb2020
Sao Tome and Principe,,05feb2020
Sao Tome and Principe,,06feb2020
Sao Tome and Principe,,07feb2020
Sao Tome and Principe,,08feb2020
Sao Tome and Principe,,09feb2020
Sao Tome and Principe,,10feb2020
Sao Tome and Principe,,11feb2020
Sao Tome and Principe,,12feb2020
Sao Tome and Principe,,13feb2020
Sao Tome and Principe,,14feb2020
Sao Tome and Principe,,15feb2020
Sao Tome and Principe,,16feb2020
Sao Tome and Principe,,17feb2020
Sao Tome and Principe,,18feb2020
Sao Tome and Principe,,19feb2020
Sao Tome and Principe,,20feb2020
Sao Tome and Principe,,21feb2020
Sao Tome and Principe,,22feb2020
Sao Tome and Principe,,23feb2020
Sao Tome and Principe,,24feb2020
Sao Tome and Principe,,25feb2020
Sao Tome and Principe,,26feb2020
Sao Tome and Principe,,27feb2020
Sao Tome and Principe,,28feb2020
Sao Tome and Principe,,29feb2020
Sao Tome and Principe,,01mar2020
Sao Tome and Principe,,02mar2020
Sao Tome and Principe,,03mar2020
Sao Tome and Principe,,04mar2020
Sao Tome and Principe,,05mar2020
Sao Tome and Principe,,06mar2020
Sao Tome and Principe,,07mar2020
Sao Tome and Principe,,08mar2020
Sao Tome and Principe,,09mar2020
Sao Tome and Principe,,10mar2020
Sao Tome and Principe,,11mar2020
Sao Tome and Principe,,12mar2020
Sao Tome and Principe,,13mar2020
Sao Tome and Principe,,14mar2020
Sao Tome and Principe,,15mar2020
Sao Tome and Principe,,16mar2020
Sao Tome and Principe,,17mar2020
Sao Tome and Principe,,18mar2020
Sao Tome and Principe,,19mar2020
Sao Tome and Principe,,20mar2020
Sao Tome and Principe,,21mar2020
Sao Tome and Principe,,22mar2020
Sao Tome and Principe,,23mar2020
Sao Tome and Principe,,24mar2020
Sao Tome and Principe,,25mar2020
Sao Tome and Principe,,26mar2020
Sao Tome and Principe,,27mar2020
Sao Tome and Principe,,28mar2020
Sao Tome and Principe,,29mar2020
Sao Tome and Principe,,30mar2020
Sao Tome and Principe,,31mar2020
Sao Tome and Principe,,01apr2020
Sao Tome and Principe,,02apr2020
Sao Tome and Principe,,03apr2020
Sao Tome and Principe,,04apr2020
Sao Tome and Principe,,05apr2020
Sao Tome and Principe,,06apr2020
Sao Tome and Principe,,07apr2020
Sao Tome and Principe,,08apr2020
Sao Tome and Principe,,09apr2020
Sao Tome and Principe,,10apr2020
Sao Tome and Principe,,11apr2020
Sao Tome and Principe,,12apr2020
Sao Tome and Principe,,13apr2020
Sao Tome and Principe,,14apr2020
Sao Tome and Principe,,15apr2020
Sao Tome and Principe,,16apr2020
Sao Tome and Principe,,17apr2020
Sao Tome and Principe,,18apr2020
Sao Tome and Principe,,19apr2020
Sao Tome and Principe,,20apr2020
Sao Tome and Principe,,21apr2020
Sao Tome and Principe,,22apr2020
Sao Tome and Principe,,23apr2020
Sao Tome and Principe,,24apr2020
Sao Tome and Principe,1.5068697,25apr2020
Sao Tome and Principe,1.3987286,26apr2020
Sao Tome and Principe,1.2990528,27apr2020
Sao Tome and Principe,1.1992202,28apr2020
Sao Tome and Principe,1.0913988,29apr2020
Sao Tome and Principe,1.0011015,30apr2020
Sao Tome and Principe,.92108393,01may2020
Sao Tome and Principe,.84615153,02may2020
Sao Tome and Principe,.79010957,03may2020
Sao Tome and Principe,.75450599,04may2020
Sao Tome and Principe,.74385566,05may2020
Sao Tome and Principe,.7654025,06may2020
Sao Tome and Principe,.78426307,07may2020
Sao Tome and Principe,.79731524,08may2020
Sao Tome and Principe,.82527339,09may2020
Sao Tome and Principe,.87102395,10may2020
Sao Tome and Principe,.91142994,11may2020
Sao Tome and Principe,.94341069,12may2020
Sao Tome and Principe,.96443605,13may2020
Sao Tome and Principe,.97256094,14may2020
Sao Tome and Principe,.99299884,15may2020
Sao Tome and Principe,1.0007931,16may2020
Sao Tome and Principe,.96797496,17may2020
Sao Tome and Principe,.89002037,18may2020
Sao Tome and Principe,.75843668,19may2020
Sao Tome and Principe,.55446756,20may2020
Sao Tome and Principe,.33100784,21may2020
Sao Tome and Principe,.2,22may2020
Sao Tome and Principe,,23may2020
Sao Tome and Principe,,24may2020
Sao Tome and Principe,,25may2020
Sao Tome and Principe,,26may2020
Sao Tome and Principe,,27may2020
Sao Tome and Principe,,28may2020
Sao Tome and Principe,,29may2020
Sao Tome and Principe,,30may2020
Sao Tome and Principe,,31may2020
Sao Tome and Principe,,01jun2020
Sao Tome and Principe,,02jun2020
Sao Tome and Principe,,03jun2020
Sao Tome and Principe,,04jun2020
Sao Tome and Principe,,05jun2020
Sao Tome and Principe,,06jun2020
Sao Tome and Principe,,07jun2020
Sao Tome and Principe,,08jun2020
Sao Tome and Principe,,09jun2020
Sao Tome and Principe,,10jun2020
Sao Tome and Principe,,11jun2020
Sao Tome and Principe,,12jun2020
Sao Tome and Principe,,13jun2020
Sao Tome and Principe,,14jun2020
Sao Tome and Principe,,15jun2020
Sao Tome and Principe,,16jun2020
Sao Tome and Principe,,17jun2020
Sao Tome and Principe,,18jun2020
Sao Tome and Principe,,19jun2020
Sao Tome and Principe,,20jun2020
Sao Tome and Principe,,21jun2020
Sao Tome and Principe,,22jun2020
Sao Tome and Principe,,23jun2020
Sao Tome and Principe,,24jun2020
Sao Tome and Principe,,25jun2020
Sao Tome and Principe,,26jun2020
Sao Tome and Principe,,27jun2020
Sao Tome and Principe,,28jun2020
Sao Tome and Principe,,29jun2020
Sao Tome and Principe,,30jun2020
Sao Tome and Principe,,01jul2020
Sao Tome and Principe,,02jul2020
Sao Tome and Principe,,03jul2020
Sao Tome and Principe,,04jul2020
Sao Tome and Principe,,05jul2020
Sao Tome and Principe,,06jul2020
Sao Tome and Principe,,07jul2020
Sao Tome and Principe,,08jul2020
Sao Tome and Principe,,09jul2020
Sao Tome and Principe,,10jul2020
Sao Tome and Principe,,11jul2020
Sao Tome and Principe,,12jul2020
Sao Tome and Principe,,13jul2020
Sao Tome and Principe,,14jul2020
Sao Tome and Principe,,15jul2020
Sao Tome and Principe,,16jul2020
Sao Tome and Principe,,17jul2020
Sao Tome and Principe,,18jul2020
Sao Tome and Principe,,19jul2020
Sao Tome and Principe,,20jul2020
Sao Tome and Principe,,21jul2020
Sao Tome and Principe,,22jul2020
Sao Tome and Principe,,23jul2020
Sao Tome and Principe,,24jul2020
Sao Tome and Principe,,25jul2020
Sao Tome and Principe,,26jul2020
Sao Tome and Principe,,27jul2020
Sao Tome and Principe,,28jul2020
Sao Tome and Principe,,29jul2020
Sao Tome and Principe,,30jul2020
Sao Tome and Principe,,31jul2020
Sao Tome and Principe,,01aug2020
Sao Tome and Principe,,02aug2020
Sao Tome and Principe,,03aug2020
Sao Tome and Principe,,04aug2020
Sao Tome and Principe,,05aug2020
Sao Tome and Principe,,06aug2020
Sao Tome and Principe,,07aug2020
Sao Tome and Principe,,08aug2020
Sao Tome and Principe,,09aug2020
Sao Tome and Principe,,10aug2020
Sao Tome and Principe,,11aug2020
Sao Tome and Principe,,12aug2020
Sao Tome and Principe,,13aug2020
Sao Tome and Principe,,14aug2020
Sao Tome and Principe,,15aug2020
Sao Tome and Principe,,16aug2020
Sao Tome and Principe,,17aug2020
Sao Tome and Principe,,18aug2020
Sao Tome and Principe,,19aug2020
Sao Tome and Principe,,20aug2020
Sao Tome and Principe,,21aug2020
Sao Tome and Principe,,22aug2020
Sao Tome and Principe,,23aug2020
Sao Tome and Principe,,24aug2020
Sao Tome and Principe,,25aug2020
Sao Tome and Principe,,26aug2020
Sao Tome and Principe,,27aug2020
Sao Tome and Principe,,28aug2020
Sao Tome and Principe,,29aug2020
Sao Tome and Principe,,30aug2020
Sao Tome and Principe,,31aug2020
Sao Tome and Principe,,01sep2020
Sao Tome and Principe,,02sep2020
Sao Tome and Principe,,03sep2020
Sao Tome and Principe,,04sep2020
Sao Tome and Principe,,05sep2020
Sao Tome and Principe,,06sep2020
Sao Tome and Principe,,07sep2020
Sao Tome and Principe,,08sep2020
Sao Tome and Principe,,09sep2020
Sao Tome and Principe,,10sep2020
Sao Tome and Principe,,11sep2020
Sao Tome and Principe,,12sep2020
Sao Tome and Principe,,13sep2020
Sao Tome and Principe,,14sep2020
Sao Tome and Principe,,15sep2020
Sao Tome and Principe,,16sep2020
Sao Tome and Principe,,17sep2020
Sao Tome and Principe,,18sep2020
Sao Tome and Principe,,19sep2020
Sao Tome and Principe,,20sep2020
Sao Tome and Principe,,21sep2020
Sao Tome and Principe,,22sep2020
Sao Tome and Principe,,23sep2020
Sao Tome and Principe,,24sep2020
Sao Tome and Principe,,25sep2020
Sao Tome and Principe,,26sep2020
Sao Tome and Principe,,27sep2020
Sao Tome and Principe,,28sep2020
Saudi Arabia,,26jan2020
Saudi Arabia,,27jan2020
Saudi Arabia,,28jan2020
Saudi Arabia,,29jan2020
Saudi Arabia,,30jan2020
Saudi Arabia,,31jan2020
Saudi Arabia,,01feb2020
Saudi Arabia,,02feb2020
Saudi Arabia,,03feb2020
Saudi Arabia,,04feb2020
Saudi Arabia,,05feb2020
Saudi Arabia,,06feb2020
Saudi Arabia,,07feb2020
Saudi Arabia,,08feb2020
Saudi Arabia,,09feb2020
Saudi Arabia,,10feb2020
Saudi Arabia,,11feb2020
Saudi Arabia,,12feb2020
Saudi Arabia,,13feb2020
Saudi Arabia,,14feb2020
Saudi Arabia,,15feb2020
Saudi Arabia,,16feb2020
Saudi Arabia,,17feb2020
Saudi Arabia,,18feb2020
Saudi Arabia,,19feb2020
Saudi Arabia,,20feb2020
Saudi Arabia,,21feb2020
Saudi Arabia,,22feb2020
Saudi Arabia,,23feb2020
Saudi Arabia,,24feb2020
Saudi Arabia,,25feb2020
Saudi Arabia,,26feb2020
Saudi Arabia,,27feb2020
Saudi Arabia,,28feb2020
Saudi Arabia,,29feb2020
Saudi Arabia,,01mar2020
Saudi Arabia,,02mar2020
Saudi Arabia,,03mar2020
Saudi Arabia,,04mar2020
Saudi Arabia,,05mar2020
Saudi Arabia,,06mar2020
Saudi Arabia,,07mar2020
Saudi Arabia,,08mar2020
Saudi Arabia,,09mar2020
Saudi Arabia,,10mar2020
Saudi Arabia,,11mar2020
Saudi Arabia,,12mar2020
Saudi Arabia,,13mar2020
